aoa_deg,best_polynomial_prediction,best_smoothing_spline_prediction,selected_prediction
3.030050083472454,83.71088053402514,83.09849991888416,83.09849991888416
3.038397328881469,83.72553549501029,83.11030858433644,83.11030858433644
3.046744574290484,83.73976118524381,83.12390180080473,83.12390180080473
3.055091819699499,83.75356624613033,83.13943430066392,83.13943430066392
3.063439065108514,83.76695967738073,83.1570176932122,83.1570176932122
3.071786310517529,83.7799508332108,83.17673125435114,83.17673125435114
3.080133555926544,83.79254941830982,83.19865347660159,83.19865347660159
3.088480801335559,83.80476548357836,83.22286285248443,83.22286285248443
3.0968280467445743,83.81660942163572,83.24943787452048,83.24943787452048
3.1051752921535893,83.82809196209658,83.27844050395285,83.27844050395285
3.1135225375626043,83.83922416661768,83.30970392603157,83.30970392603157
3.1218697829716193,83.85001742371423,83.34289425805355,83.34289425805355
3.1302170283806343,83.86048344334668,83.37767381119853,83.37767381119853
3.1385642737896493,83.87063425127843,83.41370489664632,83.41370489664632
3.1469115191986643,83.88048218320486,83.45064982557668,83.45064982557668
3.1552587646076793,83.89003987865449,83.48816846132823,83.48816846132823
3.1636060100166943,83.899320274663,83.5258880626516,83.5258880626516
3.1719532554257093,83.90833659922114,83.56341269945004,83.56341269945004
3.1803005008347243,83.91710236449737,83.60034594575804,83.60034594575804
3.1886477462437393,83.92563135983652,83.63629137561006,83.63629137561006
3.1969949916527542,83.93393764453552,83.67085256304057,83.67085256304057
3.2053422370617692,83.94203554039785,83.70365535583733,83.70365535583733
3.2136894824707847,83.94993962406775,83.7346112942136,83.7346112942136
3.2220367278797997,83.95766471914618,83.76382979370815,83.76382979370815
3.2303839732888147,83.96522588808998,83.79142423410943,83.79142423410943
3.2387312186978297,83.97263842389602,83.81750799520574,83.81750799520574
3.2470784641068446,83.97991784157252,83.8421944567855,83.8421944567855
3.2554257095158596,83.9870798693993,83.86559849287083,83.86559849287083
3.2637729549248746,83.99414043997926,83.88785344218716,83.88785344218716
3.2721202003338896,84.0011156810834,83.90910509722175,83.90910509722175
3.2804674457429046,84.00802190629182,83.92949948374464,83.92949948374464
3.2888146911519196,84.01487560543303,83.94918262752584,83.94918262752584
3.2971619365609346,84.02169343482464,83.96830055433539,83.96830055433539
3.3055091819699496,84.02849220731771,83.98699019067674,83.98699019067674
3.3138564273789646,84.03528888214818,84.0052800833622,84.0052800833622
3.32220367278798,84.04210055459808,84.0231276017568,84.0231276017568
3.330550918196995,84.04894444546986,84.04048887125148,84.04048887125148
3.33889816360601,84.0558378903771,84.0573200172372,84.0573200172372
3.347245409015025,84.06279832885514,84.0735771651049,84.0735771651049
3.35559265442404,84.069843293295,84.08923636379984,84.08923636379984
3.363939899833055,84.0769903977046,84.10450249408959,84.10450249408959
3.37228714524207,84.08425732630096,84.1197267609905,84.1197267609905
3.380634390651085,84.0916618219372,84.13526275010692,84.13526275010692
3.3889816360601,84.09922167436896,84.15146404704319,84.15146404704319
3.397328881469115,84.10695470836399,84.16868423740364,84.16868423740364
3.40567612687813,84.11487877165965,84.18724019877129,84.18724019877129
3.414023372287145,84.12301172277279,84.20704208415187,84.20704208415187
3.42237061769616,84.1313714186666,84.22774684115019,84.22774684115019
3.4307178631051753,84.13997570227951,84.24900759190666,84.24900759190666
3.4390651085141903,84.1488423899209,84.27047745856167,84.27047745856167
3.4474123539232053,84.15798925853882,84.29180956325561,84.29180956325561
3.4557595993322203,84.16743403286522,84.31267949938973,84.31267949938973
3.4641068447412353,84.17719437244374,84.33300314735422,84.33300314735422
3.4724540901502503,84.18728785854604,84.35284201421618,84.35284201421618
3.4808013355592653,84.1977319809821,84.37225964485997,84.37225964485997
3.4891485809682803,84.20854412481064,84.39131958416999,84.39131958416999
3.4974958263772953,84.21974155695553,84.41008537703065,84.41008537703065
